Timestamp,BusVolts,CurrentMilliAmps,PowerWatts
2025-05-16 17:06:55.791,4.955,1025.265,5.077
2025-05-16 17:06:55.794,4.955,1025.265,5.077
2025-05-16 17:06:55.797,4.955,1025.265,5.077
2025-05-16 17:06:55.800,4.955,1025.265,5.077
2025-05-16 17:06:55.803,4.955,1025.265,5.077
2025-05-16 17:06:55.806,4.955,1025.265,5.077
2025-05-16 17:06:55.809,4.955,1025.265,5.077
2025-05-16 17:06:55.812,4.955,1025.265,5.077
2025-05-16 17:06:55.815,4.955,1025.265,5.077
2025-05-16 17:06:55.818,4.946,990.322,4.891
2025-05-16 17:06:55.821,4.946,990.322,4.891
2025-05-16 17:06:55.824,4.946,990.322,4.891
2025-05-16 17:06:55.827,4.946,990.322,4.891
2025-05-16 17:06:55.830,4.946,990.322,4.891
2025-05-16 17:06:55.833,4.946,990.322,4.891
2025-05-16 17:06:55.836,4.946,990.322,4.891
2025-05-16 17:06:55.839,4.946,990.322,4.891
2025-05-16 17:06:55.842,4.946,990.322,4.891
2025-05-16 17:06:55.845,4.946,990.322,4.891
2025-05-16 17:06:55.848,4.946,990.322,4.891
2025-05-16 17:06:55.851,4.946,990.322,4.891
2025-05-16 17:06:55.854,4.962,947.748,4.700
2025-05-16 17:06:55.857,4.962,947.748,4.700
2025-05-16 17:06:55.860,4.962,947.748,4.700
2025-05-16 17:06:55.863,4.962,947.748,4.700
2025-05-16 17:06:55.866,4.962,947.748,4.700
2025-05-16 17:06:55.869,4.962,947.748,4.700
2025-05-16 17:06:55.872,4.962,947.748,4.700
2025-05-16 17:06:55.875,4.962,947.748,4.700
2025-05-16 17:06:55.878,4.962,947.748,4.700
2025-05-16 17:06:55.881,4.962,947.748,4.700
2025-05-16 17:06:55.884,4.962,947.748,4.700
2025-05-16 17:06:55.887,4.962,947.748,3.857
2025-05-16 17:06:55.890,4.977,775.167,3.857
2025-05-16 17:06:55.893,4.977,775.167,3.857
2025-05-16 17:06:55.896,4.977,775.167,3.857
2025-05-16 17:06:55.899,4.977,775.167,3.857
2025-05-16 17:06:55.902,4.977,775.167,3.857
2025-05-16 17:06:55.905,4.977,775.167,3.857
2025-05-16 17:06:55.908,4.977,775.167,3.857
2025-05-16 17:06:55.911,4.977,775.167,3.857
2025-05-16 17:06:55.914,4.977,775.167,3.857
2025-05-16 17:06:55.917,4.977,775.167,3.857
2025-05-16 17:06:55.920,4.977,775.167,3.857
2025-05-16 17:06:55.923,4.961,894.036,4.433
2025-05-16 17:06:55.926,4.961,894.036,4.433
2025-05-16 17:06:55.929,4.961,894.036,4.433
2025-05-16 17:06:55.932,4.961,894.036,4.433
2025-05-16 17:06:55.935,4.961,894.036,4.433
2025-05-16 17:06:55.938,4.961,894.036,4.433
2025-05-16 17:06:55.941,4.961,894.036,4.433
2025-05-16 17:06:55.944,4.961,894.036,4.433
2025-05-16 17:06:55.947,4.961,894.036,4.433
2025-05-16 17:06:55.950,4.961,894.036,4.433
2025-05-16 17:06:55.953,4.961,894.036,4.433
2025-05-16 17:06:55.956,4.961,894.036,4.433
2025-05-16 17:06:55.959,4.926,1184.113,5.833
2025-05-16 17:06:55.962,4.926,1184.113,5.833
2025-05-16 17:06:55.965,4.926,1184.113,5.833
2025-05-16 17:06:55.968,4.926,1184.113,5.833
2025-05-16 17:06:55.971,4.926,1184.113,5.833
2025-05-16 17:06:55.974,4.926,1184.113,5.833
2025-05-16 17:06:55.977,4.926,1184.113,5.833
2025-05-16 17:06:55.980,4.926,1184.113,5.833
2025-05-16 17:06:55.983,4.926,1184.113,5.833
2025-05-16 17:06:55.986,4.926,1184.113,5.833
2025-05-16 17:06:55.989,4.926,1184.113,5.833
2025-05-16 17:06:55.992,4.926,1184.113,5.833
2025-05-16 17:06:55.995,4.938,1112.853,5.497
2025-05-16 17:06:55.998,4.938,1112.853,5.497
2025-05-16 17:06:56.001,4.938,1112.853,5.497
2025-05-16 17:06:56.004,4.938,1112.853,5.497
2025-05-16 17:06:56.007,4.938,1112.853,5.497
2025-05-16 17:06:56.010,4.938,1112.853,5.497
2025-05-16 17:06:56.013,4.938,1112.853,5.497
2025-05-16 17:06:56.016,4.938,1112.853,5.497
2025-05-16 17:06:56.019,4.938,1112.853,5.497
2025-05-16 17:06:56.022,4.938,1112.853,5.497
2025-05-16 17:06:56.025,4.938,1112.853,5.497
2025-05-16 17:06:56.028,4.938,1112.853,5.306
2025-05-16 17:06:56.031,4.942,1074.095,5.306
2025-05-16 17:06:56.034,4.942,1074.095,5.306
2025-05-16 17:06:56.037,4.942,1074.095,5.306
2025-05-16 17:06:56.040,4.942,1074.095,5.306
2025-05-16 17:06:56.043,4.942,1074.095,5.306
2025-05-16 17:06:56.046,4.942,1074.095,5.306
2025-05-16 17:06:56.049,4.942,1074.095,5.306
2025-05-16 17:06:56.052,4.942,1074.095,5.306
2025-05-16 17:06:56.055,4.942,1074.095,5.306
2025-05-16 17:06:56.058,4.942,1074.095,5.306
2025-05-16 17:06:56.061,4.942,1074.095,5.306
2025-05-16 17:06:56.064,4.942,1061.582,5.253
2025-05-16 17:06:56.067,4.948,1061.582,5.253
2025-05-16 17:06:56.070,4.948,1061.582,5.253
2025-05-16 17:06:56.073,4.948,1061.582,5.253
2025-05-16 17:06:56.076,4.948,1061.582,5.253
2025-05-16 17:06:56.079,4.948,1061.582,5.253
2025-05-16 17:06:56.082,4.948,1061.582,5.253
2025-05-16 17:06:56.085,4.948,1061.582,5.253
2025-05-16 17:06:56.088,4.948,1061.582,5.253
2025-05-16 17:06:56.091,4.948,1061.582,5.253
2025-05-16 17:06:56.094,4.948,1061.582,5.253
2025-05-16 17:06:56.097,4.948,1061.582,5.253
2025-05-16 17:06:56.100,4.982,746.480,3.716
2025-05-16 17:06:56.103,4.982,746.480,3.716
2025-05-16 17:06:56.106,4.982,746.480,3.716
2025-05-16 17:06:56.109,4.982,746.480,3.716
2025-05-16 17:06:56.112,4.982,746.480,3.716
2025-05-16 17:06:56.115,4.982,746.480,3.716
2025-05-16 17:06:56.118,4.982,746.480,3.716
2025-05-16 17:06:56.121,4.982,746.480,3.716
2025-05-16 17:06:56.124,4.982,746.480,3.716
2025-05-16 17:06:56.127,4.982,746.480,3.716
2025-05-16 17:06:56.130,4.982,746.480,3.716
2025-05-16 17:06:56.133,4.982,746.480,3.716
2025-05-16 17:06:56.136,4.982,596.329,2.972
2025-05-16 17:06:56.139,4.982,596.329,2.972
2025-05-16 17:06:56.142,4.982,596.329,2.972
2025-05-16 17:06:56.145,4.982,596.329,2.972
2025-05-16 17:06:56.148,4.982,596.329,2.972
2025-05-16 17:06:56.151,4.982,596.329,2.972
2025-05-16 17:06:56.154,4.982,596.329,2.972
2025-05-16 17:06:56.158,4.982,596.329,2.972
2025-05-16 17:06:56.160,4.982,596.329,2.972
2025-05-16 17:06:56.163,4.982,596.329,2.972
2025-05-16 17:06:56.166,4.982,596.329,2.972
2025-05-16 17:06:56.169,4.982,596.329,2.651
2025-05-16 17:06:56.172,4.983,532.698,2.651
2025-05-16 17:06:56.175,4.983,532.698,2.651
2025-05-16 17:06:56.178,4.983,532.698,2.651
2025-05-16 17:06:56.181,4.983,532.698,2.651
2025-05-16 17:06:56.184,4.983,532.698,2.651
2025-05-16 17:06:56.187,4.983,532.698,2.651
2025-05-16 17:06:56.190,4.983,532.698,2.651
2025-05-16 17:06:56.193,4.983,532.698,2.651
2025-05-16 17:06:56.197,4.983,532.698,2.651
2025-05-16 17:06:56.199,4.983,532.698,2.651
2025-05-16 17:06:56.202,4.983,532.698,2.651
2025-05-16 17:06:56.205,4.983,532.698,2.316
2025-05-16 17:06:56.208,4.982,465.100,2.316
2025-05-16 17:06:56.211,4.982,465.100,2.316
2025-05-16 17:06:56.214,4.982,465.100,2.316
2025-05-16 17:06:56.217,4.982,465.100,2.316
2025-05-16 17:06:56.220,4.982,465.100,2.316
2025-05-16 17:06:56.223,4.982,465.100,2.316
2025-05-16 17:06:56.226,4.982,465.100,2.316
2025-05-16 17:06:56.229,4.982,465.100,2.316
2025-05-16 17:06:56.232,4.982,465.100,2.316
2025-05-16 17:06:56.235,4.982,465.100,2.316
2025-05-16 17:06:56.239,4.982,465.100,2.316
2025-05-16 17:06:56.241,4.975,532.698,2.651
2025-05-16 17:06:56.244,4.975,532.698,2.651
2025-05-16 17:06:56.248,4.975,532.698,2.651
2025-05-16 17:06:56.250,4.975,532.698,2.651
2025-05-16 17:06:56.253,4.975,532.698,2.651
2025-05-16 17:06:56.256,4.975,532.698,2.651
2025-05-16 17:06:56.259,4.975,532.698,2.651
2025-05-16 17:06:56.262,4.975,532.698,2.651
2025-05-16 17:06:56.265,4.975,532.698,2.651
2025-05-16 17:06:56.268,4.975,532.698,2.651
2025-05-16 17:06:56.271,4.975,532.698,2.651
2025-05-16 17:06:56.274,4.975,532.698,2.651
2025-05-16 17:06:56.277,4.960,660.112,3.269
2025-05-16 17:06:56.280,4.960,660.112,3.269
2025-05-16 17:06:56.283,4.960,660.112,3.269
2025-05-16 17:06:56.286,4.960,660.112,3.269
2025-05-16 17:06:56.289,4.960,660.112,3.269
2025-05-16 17:06:56.292,4.960,660.112,3.269
2025-05-16 17:06:56.295,4.960,660.112,3.269
2025-05-16 17:06:56.298,4.960,660.112,3.269
2025-05-16 17:06:56.301,4.960,660.112,3.269
2025-05-16 17:06:56.304,4.960,660.112,3.269
2025-05-16 17:06:56.307,4.960,660.112,3.269
2025-05-16 17:06:56.310,4.960,660.112,3.052
2025-05-16 17:06:56.313,4.966,615.098,3.052
2025-05-16 17:06:56.316,4.966,615.098,3.052
2025-05-16 17:06:56.319,4.966,615.098,3.052
2025-05-16 17:06:56.322,4.966,615.098,3.052
2025-05-16 17:06:56.325,4.966,615.098,3.052
2025-05-16 17:06:56.328,4.966,615.098,3.052
2025-05-16 17:06:56.331,4.966,615.098,3.052
2025-05-16 17:06:56.334,4.966,615.098,3.052
2025-05-16 17:06:56.337,4.966,615.098,3.052
2025-05-16 17:06:56.340,4.966,615.098,3.052
2025-05-16 17:06:56.343,4.966,615.098,3.052
2025-05-16 17:06:56.346,4.966,776.388,3.838
2025-05-16 17:06:56.349,4.947,776.388,3.838
2025-05-16 17:06:56.352,4.947,776.388,3.838
2025-05-16 17:06:56.355,4.947,776.388,3.838
2025-05-16 17:06:56.358,4.947,776.388,3.838
2025-05-16 17:06:56.361,4.947,776.388,3.838
2025-05-16 17:06:56.364,4.947,776.388,3.838
2025-05-16 17:06:56.367,4.947,776.388,3.838
2025-05-16 17:06:56.370,4.947,776.388,3.838
2025-05-16 17:06:56.373,4.947,776.388,3.838
2025-05-16 17:06:56.376,4.947,776.388,3.838
2025-05-16 17:06:56.379,4.947,776.388,3.838
2025-05-16 17:06:56.382,4.947,795.156,3.933
2025-05-16 17:06:56.385,4.947,795.156,3.933
2025-05-16 17:06:56.388,4.947,795.156,3.933
2025-05-16 17:06:56.391,4.947,795.156,3.933
2025-05-16 17:06:56.394,4.947,795.156,3.933
2025-05-16 17:06:56.397,4.947,795.156,3.933
2025-05-16 17:06:56.400,4.947,795.156,3.933
2025-05-16 17:06:56.403,4.947,795.156,3.933
2025-05-16 17:06:56.406,4.947,795.156,3.933
2025-05-16 17:06:56.409,4.947,795.156,3.933
2025-05-16 17:06:56.412,4.947,795.156,3.933
2025-05-16 17:06:56.415,4.947,795.156,3.933
2025-05-16 17:06:56.418,4.978,505.079,2.514
2025-05-16 17:06:56.421,4.978,505.079,2.514
2025-05-16 17:06:56.424,4.978,505.079,2.514
2025-05-16 17:06:56.427,4.978,505.079,2.514
2025-05-16 17:06:56.430,4.978,505.079,2.514
2025-05-16 17:06:56.433,4.978,505.079,2.514
2025-05-16 17:06:56.436,4.978,505.079,2.514
2025-05-16 17:06:56.439,4.978,505.079,2.514
2025-05-16 17:06:56.442,4.978,505.079,2.514
2025-05-16 17:06:56.445,4.978,505.079,2.514
2025-05-16 17:06:56.448,4.978,505.079,2.514
2025-05-16 17:06:56.451,4.978,505.079,2.514
2025-05-16 17:06:56.454,4.978,496.381,2.472
2025-05-16 17:06:56.457,4.978,496.381,2.472
2025-05-16 17:06:56.460,4.978,496.381,2.472
2025-05-16 17:06:56.463,4.978,496.381,2.472
2025-05-16 17:06:56.466,4.978,496.381,2.472
2025-05-16 17:06:56.469,4.978,496.381,2.472
2025-05-16 17:06:56.472,4.978,496.381,2.472
2025-05-16 17:06:56.475,4.978,496.381,2.472
2025-05-16 17:06:56.478,4.978,496.381,2.472
2025-05-16 17:06:56.481,4.978,496.381,2.472
2025-05-16 17:06:56.484,4.978,496.381,2.472
2025-05-16 17:06:56.487,4.978,547.652,2.724
2025-05-16 17:06:56.490,4.971,547.652,2.724
2025-05-16 17:06:56.493,4.971,547.652,2.724
2025-05-16 17:06:56.496,4.971,547.652,2.724
2025-05-16 17:06:56.499,4.971,547.652,2.724
2025-05-16 17:06:56.502,4.971,547.652,2.724
2025-05-16 17:06:56.505,4.971,547.652,2.724
2025-05-16 17:06:56.508,4.971,547.652,2.724
2025-05-16 17:06:56.511,4.971,547.652,2.724
2025-05-16 17:06:56.514,4.971,547.652,2.724
2025-05-16 17:06:56.517,4.971,547.652,2.724
2025-05-16 17:06:56.520,4.971,547.652,2.724
2025-05-16 17:06:56.523,4.978,517.592,2.575
2025-05-16 17:06:56.526,4.978,517.592,2.575
2025-05-16 17:06:56.529,4.978,517.592,2.575
2025-05-16 17:06:56.532,4.978,517.592,2.575
2025-05-16 17:06:56.535,4.978,517.592,2.575
2025-05-16 17:06:56.538,4.978,517.592,2.575
2025-05-16 17:06:56.541,4.978,517.592,2.575
2025-05-16 17:06:56.544,4.978,517.592,2.575
2025-05-16 17:06:56.547,4.978,517.592,2.575
2025-05-16 17:06:56.550,4.978,517.592,2.575
2025-05-16 17:06:56.553,4.978,517.592,2.575
2025-05-16 17:06:56.556,4.978,517.592,2.575
2025-05-16 17:06:56.559,4.981,417.644,2.079
2025-05-16 17:06:56.562,4.981,417.644,2.079
2025-05-16 17:06:56.565,4.981,417.644,2.079
2025-05-16 17:06:56.568,4.981,417.644,2.079
2025-05-16 17:06:56.571,4.981,417.644,2.079
2025-05-16 17:06:56.574,4.981,417.644,2.079
2025-05-16 17:06:56.577,4.981,417.644,2.079
2025-05-16 17:06:56.580,4.981,417.644,2.079
2025-05-16 17:06:56.583,4.981,417.644,2.079
2025-05-16 17:06:56.586,4.981,417.644,2.079
2025-05-16 17:06:56.589,4.981,417.644,2.079
2025-05-16 17:06:56.592,4.981,417.644,2.079
2025-05-16 17:06:56.595,4.946,676.440,3.346
2025-05-16 17:06:56.598,4.946,676.440,3.346
2025-05-16 17:06:56.601,4.946,676.440,3.346
2025-05-16 17:06:56.604,4.946,676.440,3.346
2025-05-16 17:06:56.607,4.946,676.440,3.346
2025-05-16 17:06:56.610,4.946,676.440,3.346
2025-05-16 17:06:56.613,4.946,676.440,3.346
2025-05-16 17:06:56.616,4.946,676.440,3.346
2025-05-16 17:06:56.619,4.946,676.440,3.346
2025-05-16 17:06:56.622,4.946,676.440,3.346
2025-05-16 17:06:56.625,4.946,676.440,3.346
2025-05-16 17:06:56.628,4.946,676.440,3.071
2025-05-16 17:06:56.631,4.956,620.133,3.071
2025-05-16 17:06:56.634,4.956,620.133,3.071
2025-05-16 17:06:56.637,4.956,620.133,3.071
2025-05-16 17:06:56.640,4.956,620.133,3.071
2025-05-16 17:06:56.643,4.956,620.133,3.071
2025-05-16 17:06:56.646,4.956,620.133,3.071
2025-05-16 17:06:56.649,4.956,620.133,3.071
2025-05-16 17:06:56.652,4.956,620.133,3.071
2025-05-16 17:06:56.655,4.956,620.133,3.071
2025-05-16 17:06:56.658,4.956,620.133,3.071
2025-05-16 17:06:56.661,4.956,620.133,3.071
2025-05-16 17:06:56.664,4.940,755.177,3.731
2025-05-16 17:06:56.667,4.940,755.177,3.731
2025-05-16 17:06:56.670,4.940,755.177,3.731
2025-05-16 17:06:56.673,4.940,755.177,3.731
2025-05-16 17:06:56.676,4.940,755.177,3.731
2025-05-16 17:06:56.679,4.940,755.177,3.731
2025-05-16 17:06:56.682,4.940,755.177,3.731
2025-05-16 17:06:56.685,4.940,755.177,3.731
2025-05-16 17:06:56.688,4.940,755.177,3.731
2025-05-16 17:06:56.691,4.940,755.177,3.731
2025-05-16 17:06:56.694,4.940,755.177,3.731
2025-05-16 17:06:56.697,4.940,755.177,3.731
2025-05-16 17:06:56.700,4.947,695.209,3.441
2025-05-16 17:06:56.703,4.947,695.209,3.441
2025-05-16 17:06:56.706,4.947,695.209,3.441
2025-05-16 17:06:56.709,4.947,695.209,3.441
2025-05-16 17:06:56.712,4.947,695.209,3.441
2025-05-16 17:06:56.715,4.947,695.209,3.441
2025-05-16 17:06:56.718,4.947,695.209,3.441
2025-05-16 17:06:56.721,4.947,695.209,3.441
2025-05-16 17:06:56.724,4.947,695.209,3.441
2025-05-16 17:06:56.727,4.947,695.209,3.441
2025-05-16 17:06:56.730,4.947,695.209,3.441
2025-05-16 17:06:56.733,4.947,695.209,3.441
2025-05-16 17:06:56.736,4.971,481.427,2.388
2025-05-16 17:06:56.739,4.971,481.427,2.388
2025-05-16 17:06:56.742,4.971,481.427,2.388
2025-05-16 17:06:56.745,4.971,481.427,2.388
2025-05-16 17:06:56.748,4.971,481.427,2.388
2025-05-16 17:06:56.751,4.971,481.427,2.388
2025-05-16 17:06:56.754,4.971,481.427,2.388
2025-05-16 17:06:56.757,4.971,481.427,2.388
2025-05-16 17:06:56.760,4.971,481.427,2.388
2025-05-16 17:06:56.763,4.971,481.427,2.388
2025-05-16 17:06:56.766,4.971,481.427,2.388
2025-05-16 17:06:56.769,4.971,481.427,2.426
2025-05-16 17:06:56.772,4.970,488.904,2.426
2025-05-16 17:06:56.775,4.970,488.904,2.426
2025-05-16 17:06:56.778,4.970,488.904,2.426
2025-05-16 17:06:56.781,4.970,488.904,2.426
2025-05-16 17:06:56.784,4.970,488.904,2.426
2025-05-16 17:06:56.787,4.970,488.904,2.426
2025-05-16 17:06:56.790,4.970,488.904,2.426
2025-05-16 17:06:56.793,4.970,488.904,2.426
2025-05-16 17:06:56.796,4.970,488.904,2.426
2025-05-16 17:06:56.799,4.970,488.904,2.426
2025-05-16 17:06:56.802,4.970,488.904,2.426
2025-05-16 17:06:56.805,4.970,486.310,2.419
2025-05-16 17:06:56.808,4.970,486.310,2.419
2025-05-16 17:06:56.811,4.970,486.310,2.419
2025-05-16 17:06:56.814,4.970,486.310,2.419
2025-05-16 17:06:56.817,4.970,486.310,2.419
2025-05-16 17:06:56.820,4.970,486.310,2.419
2025-05-16 17:06:56.823,4.970,486.310,2.419
2025-05-16 17:06:56.826,4.970,486.310,2.419
2025-05-16 17:06:56.829,4.970,486.310,2.419
2025-05-16 17:06:56.832,4.970,486.310,2.419
2025-05-16 17:06:56.835,4.970,486.310,2.419
2025-05-16 17:06:56.838,4.970,486.310,2.419
2025-05-16 17:06:56.841,4.970,481.427,2.388
2025-05-16 17:06:56.844,4.970,481.427,2.388
2025-05-16 17:06:56.847,4.970,481.427,2.388
2025-05-16 17:06:56.850,4.970,481.427,2.388
2025-05-16 17:06:56.853,4.970,481.427,2.388
2025-05-16 17:06:56.856,4.970,481.427,2.388
2025-05-16 17:06:56.859,4.970,481.427,2.388
2025-05-16 17:06:56.862,4.970,481.427,2.388
2025-05-16 17:06:56.865,4.970,481.427,2.388
2025-05-16 17:06:56.868,4.970,481.427,2.388
2025-05-16 17:06:56.871,4.970,481.427,2.388
2025-05-16 17:06:56.874,4.970,481.427,2.388
2025-05-16 17:06:56.877,4.930,791.494,3.895
2025-05-16 17:06:56.880,4.930,791.494,3.895
2025-05-16 17:06:56.883,4.930,791.494,3.895
2025-05-16 17:06:56.886,4.930,791.494,3.895
2025-05-16 17:06:56.889,4.930,791.494,3.895
2025-05-16 17:06:56.892,4.930,791.494,3.895
2025-05-16 17:06:56.895,4.930,791.494,3.895
2025-05-16 17:06:56.898,4.930,791.494,3.895
2025-05-16 17:06:56.901,4.930,791.494,3.895
2025-05-16 17:06:56.904,4.930,791.494,3.895
2025-05-16 17:06:56.907,4.930,791.494,3.895
2025-05-16 17:06:56.910,4.930,791.494,4.551
2025-05-16 17:06:56.913,4.938,921.503,4.551
2025-05-16 17:06:56.916,4.938,921.503,4.551
2025-05-16 17:06:56.919,4.938,921.503,4.551
2025-05-16 17:06:56.922,4.938,921.503,4.551
2025-05-16 17:06:56.925,4.938,921.503,4.551
2025-05-16 17:06:56.928,4.938,921.503,4.551
2025-05-16 17:06:56.932,4.938,921.503,4.551
2025-05-16 17:06:56.934,4.938,921.503,4.551
2025-05-16 17:06:56.937,4.938,921.503,4.551
2025-05-16 17:06:56.940,4.938,921.503,4.551
2025-05-16 17:06:56.943,4.938,921.503,4.551
2025-05-16 17:06:56.946,4.938,911.432,4.501
2025-05-16 17:06:56.949,4.941,911.432,4.501
2025-05-16 17:06:56.952,4.941,911.432,4.501
2025-05-16 17:06:56.955,4.941,911.432,4.501
2025-05-16 17:06:56.958,4.941,911.432,4.501
2025-05-16 17:06:56.961,4.941,911.432,4.501
2025-05-16 17:06:56.964,4.941,911.432,4.501
2025-05-16 17:06:56.967,4.941,911.432,4.501
2025-05-16 17:06:56.970,4.941,911.432,4.501
2025-05-16 17:06:56.973,4.941,911.432,4.501
2025-05-16 17:06:56.976,4.941,911.432,4.501
2025-05-16 17:06:56.979,4.941,911.432,4.501
2025-05-16 17:06:56.982,4.921,1087.828,5.352
2025-05-16 17:06:56.985,4.921,1087.828,5.352
2025-05-16 17:06:56.988,4.921,1087.828,5.352
2025-05-16 17:06:56.991,4.921,1087.828,5.352
2025-05-16 17:06:56.994,4.921,1087.828,5.352
2025-05-16 17:06:56.997,4.921,1087.828,5.352
2025-05-16 17:06:57.000,4.921,1087.828,5.352
2025-05-16 17:06:57.003,4.921,1087.828,5.352
2025-05-16 17:06:57.006,4.921,1087.828,5.352
2025-05-16 17:06:57.009,4.921,1087.828,5.352
2025-05-16 17:06:57.012,4.921,1087.828,5.352
2025-05-16 17:06:57.015,4.921,1087.828,5.352
2025-05-16 17:06:57.018,4.923,1132.843,5.573
2025-05-16 17:06:57.021,4.923,1132.843,5.573
2025-05-16 17:06:57.024,4.923,1132.843,5.573
2025-05-16 17:06:57.027,4.923,1132.843,5.573
2025-05-16 17:06:57.030,4.923,1132.843,5.573
2025-05-16 17:06:57.033,4.923,1132.843,5.573
2025-05-16 17:06:57.036,4.923,1132.843,5.573
2025-05-16 17:06:57.039,4.923,1132.843,5.573
2025-05-16 17:06:57.042,4.923,1132.843,5.573
2025-05-16 17:06:57.045,4.923,1132.843,5.573
2025-05-16 17:06:57.048,4.923,1132.843,5.573
2025-05-16 17:06:57.051,4.923,1132.843,5.901
2025-05-16 17:06:57.054,4.917,1200.288,5.901
2025-05-16 17:06:57.057,4.917,1200.288,5.901
2025-05-16 17:06:57.060,4.917,1200.288,5.901
2025-05-16 17:06:57.063,4.917,1200.288,5.901
2025-05-16 17:06:57.066,4.917,1200.288,5.901
2025-05-16 17:06:57.069,4.917,1200.288,5.901
2025-05-16 17:06:57.072,4.917,1200.288,5.901
2025-05-16 17:06:57.075,4.917,1200.288,5.901
2025-05-16 17:06:57.078,4.917,1200.288,5.901
2025-05-16 17:06:57.081,4.917,1200.288,5.901
2025-05-16 17:06:57.084,4.917,1200.288,5.901
2025-05-16 17:06:57.087,4.917,1232.790,6.058
2025-05-16 17:06:57.090,4.916,1232.790,6.058
2025-05-16 17:06:57.093,4.916,1232.790,6.058
2025-05-16 17:06:57.096,4.916,1232.790,6.058
2025-05-16 17:06:57.099,4.916,1232.790,6.058
2025-05-16 17:06:57.102,4.916,1232.790,6.058
2025-05-16 17:06:57.105,4.916,1232.790,6.058
2025-05-16 17:06:57.108,4.916,1232.790,6.058
2025-05-16 17:06:57.111,4.916,1232.790,6.058
2025-05-16 17:06:57.114,4.916,1232.790,6.058
2025-05-16 17:06:57.117,4.916,1232.790,6.058
2025-05-16 17:06:57.120,4.916,1232.790,6.058
2025-05-16 17:06:57.123,4.922,1246.524,6.138
2025-05-16 17:06:57.126,4.922,1246.524,6.138
2025-05-16 17:06:57.129,4.922,1246.524,6.138
2025-05-16 17:06:57.132,4.922,1246.524,6.138
2025-05-16 17:06:57.135,4.922,1246.524,6.138
2025-05-16 17:06:57.138,4.922,1246.524,6.138
2025-05-16 17:06:57.141,4.922,1246.524,6.138
2025-05-16 17:06:57.144,4.922,1246.524,6.138
2025-05-16 17:06:57.147,4.922,1246.524,6.138
2025-05-16 17:06:57.150,4.922,1246.524,6.138
2025-05-16 17:06:57.153,4.922,1246.524,6.138
2025-05-16 17:06:57.156,4.932,1176.484,5.798
2025-05-16 17:06:57.160,4.932,1176.484,5.798
2025-05-16 17:06:57.162,4.932,1176.484,5.798
2025-05-16 17:06:57.165,4.932,1176.484,5.798
2025-05-16 17:06:57.168,4.932,1176.484,5.798
2025-05-16 17:06:57.171,4.932,1176.484,5.798
2025-05-16 17:06:57.174,4.932,1176.484,5.798
2025-05-16 17:06:57.177,4.932,1176.484,5.798
2025-05-16 17:06:57.180,4.932,1176.484,5.798
2025-05-16 17:06:57.183,4.932,1176.484,5.798
2025-05-16 17:06:57.186,4.932,1176.484,5.798
2025-05-16 17:06:57.189,4.932,1176.484,5.798
2025-05-16 17:06:57.192,4.932,1176.484,5.798
2025-05-16 17:06:57.195,4.933,1149.017,5.665
2025-05-16 17:06:57.199,4.933,1149.017,5.665
2025-05-16 17:06:57.201,4.933,1149.017,5.665
2025-05-16 17:06:57.204,4.933,1149.017,5.665
2025-05-16 17:06:57.208,4.933,1149.017,5.665
2025-05-16 17:06:57.210,4.933,1149.017,5.665
2025-05-16 17:06:57.213,4.933,1149.017,5.665
2025-05-16 17:06:57.217,4.933,1149.017,5.665
2025-05-16 17:06:57.219,4.933,1149.017,5.665
2025-05-16 17:06:57.222,4.933,1149.017,5.665
2025-05-16 17:06:57.225,4.933,1149.017,5.665
2025-05-16 17:06:57.228,4.933,1161.530,5.730
2025-05-16 17:06:57.231,4.933,1161.530,5.730
2025-05-16 17:06:57.234,4.933,1161.530,5.730
2025-05-16 17:06:57.237,4.933,1161.530,5.730
2025-05-16 17:06:57.240,4.933,1161.530,5.730
2025-05-16 17:06:57.243,4.933,1161.530,5.730
2025-05-16 17:06:57.246,4.933,1161.530,5.730
2025-05-16 17:06:57.249,4.933,1161.530,5.730
2025-05-16 17:06:57.252,4.933,1161.530,5.730
2025-05-16 17:06:57.255,4.933,1161.530,5.730
2025-05-16 17:06:57.258,4.933,1161.530,5.730
2025-05-16 17:06:57.261,4.933,1161.530,5.730
2025-05-16 17:06:57.264,4.930,1179.078,5.814
2025-05-16 17:06:57.267,4.930,1179.078,5.814
2025-05-16 17:06:57.270,4.930,1179.078,5.814
2025-05-16 17:06:57.273,4.930,1179.078,5.814
2025-05-16 17:06:57.276,4.930,1179.078,5.814
2025-05-16 17:06:57.279,4.930,1179.078,5.814
2025-05-16 17:06:57.282,4.930,1179.078,5.814
2025-05-16 17:06:57.285,4.930,1179.078,5.814
2025-05-16 17:06:57.288,4.930,1179.078,5.814
2025-05-16 17:06:57.291,4.930,1179.078,5.814
2025-05-16 17:06:57.294,4.930,1179.078,5.814
2025-05-16 17:06:57.297,4.930,1179.078,5.814
2025-05-16 17:06:57.300,4.932,1160.309,5.718
2025-05-16 17:06:57.303,4.932,1160.309,5.718
2025-05-16 17:06:57.306,4.932,1160.309,5.718
2025-05-16 17:06:57.309,4.932,1160.309,5.718
2025-05-16 17:06:57.312,4.932,1160.309,5.718
2025-05-16 17:06:57.315,4.932,1160.309,5.718
2025-05-16 17:06:57.318,4.932,1160.309,5.718
2025-05-16 17:06:57.321,4.932,1160.309,5.718
